"TypeCode,""FreqCode"",""RefPeriodId"",""RefYear"",""RefMonth"",""Period"",""ReporterCode"",""ReporterISO"",""ReporterDesc"",""FlowCode"",""FlowDesc"",""PartnerCode"",""PartnerISO"",""PartnerDesc"",""Partner2Code"",""Partner2ISO"",""Partner2Desc"",""ClassificationCode"",""ClassificationSearchCode"",""IsOriginalClassification"",""CmdCode"",""CmdDesc"",""AggrLevel"",""IsLeaf"",""CustomsCode"",""CustomsDesc"",""MosCode"",""MotCode"",""MotDesc"",""QtyUnitCode"",""QtyUnitAbbr"",""Qty"",""IsQtyEstimated"",""AltQtyUnitCode"",""AltQtyUnitAbbr"",""AltQty"",""IsAltQtyEstimated"",""NetWgt"",""IsNetWgtEstimated"",""GrossWgt"",""IsGrossWgtEstimated"",""Cifvalue"",""Fobvalue"",""PrimaryValue"",""LegacyEstimationFlag"",""IsReported"",""IsAggregate"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""31"",""AZE"",""Azerbaijan"",""X"",""Export"",""764"",""THA"",""Thailand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""735684000"",""false"",""8"",""kg"",""735684000"",""false"",""735684000"",""false"",""0"",""false"",""0"",""359330562.94"",""359330562.94"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""31"",""AZE"",""Azerbaijan"",""X"",""Export"",""792"",""TUR"",""Türkiye"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""970054000"",""false"",""8"",""kg"",""970054000"",""false"",""970054000"",""false"",""0"",""false"",""0"",""417087026.89"",""417087026.89"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""31"",""AZE"",""Azerbaijan"",""X"",""Export"",""804"",""UKR"",""Ukraine"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""585358000"",""false"",""8"",""kg"",""585358000"",""false"",""585358000"",""false"",""0"",""false"",""0"",""279716242.85"",""279716242.85"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""31"",""AZE"",""Azerbaijan"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""906808000"",""false"",""8"",""kg"",""906808000"",""false"",""906808000"",""false"",""0"",""false"",""0"",""435717038.99"",""435717038.99"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""32"",""ARG"",""Argentina"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2615804000"",""false"",""8"",""kg"",""2615804000"",""false"",""2615804000"",""false"",""0"",""false"",,""1119911767.13"",""1119911767.13"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""32"",""ARG"",""Argentina"",""X"",""Export"",""152"",""CHL"",""Chile"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""230165000"",""false"",""8"",""kg"",""230165000"",""false"",""230165000"",""false"",""0"",""false"",,""91886767.83"",""91886767.83"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""32"",""ARG"",""Argentina"",""X"",""Export"",""528"",""NLD"",""Netherlands"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""383191000"",""false"",""8"",""kg"",""383191000"",""false"",""383191000"",""false"",""0"",""false"",,""164636256.95"",""164636256.95"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""32"",""ARG"",""Argentina"",""X"",""Export"",""784"",""ARE"",""United Arab Emirates"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""419708000"",""false"",""8"",""kg"",""419708000"",""false"",""419708000"",""false"",""0"",""false"",,""176797409.87"",""176797409.87"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""32"",""ARG"",""Argentina"",""X"",""Export"",""842"",""USA"",""USA"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1582740000"",""false"",""8"",""kg"",""1582740000"",""false"",""1582740000"",""false"",""0"",""false"",,""686591332.48"",""686591332.48"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""15486811701.8"",""false"",""7"",""l"",""15486811701.8"",""false"",,""false"",""13234821802.91"",""false"",,""6566389781.634"",""6566389781.634"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""156"",""CHN"",""China"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1568583000"",""false"",""7"",""l"",""1568583000"",""false"",""1568583000"",""false"",""1361602000"",""false"",,""701808342.169"",""701808342.169"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""242"",""FJI"",""Fiji"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4638"",""false"",""7"",""l"",""4638"",""false"",""4638"",""false"",""5022"",""false"",,""66733.098"",""66733.098"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""360"",""IDN"",""Indonesia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""981015000"",""false"",""7"",""l"",""981015000"",""false"",""981015000"",""false"",""816862000"",""false"",,""435059072.38"",""435059072.38"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""392"",""JPN"",""Japan"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""171971000"",""false"",""7"",""l"",""171971000"",""false"",""171971000"",""false"",""163884000"",""false"",,""76591733.234"",""76591733.234"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""410"",""KOR"",""Rep. of Korea"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""710614000"",""false"",""7"",""l"",""710614000"",""false"",""710614000"",""false"",""530506000"",""false"",,""278390904.431"",""278390904.431"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""458"",""MYS"",""Malaysia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2246450000"",""false"",""7"",""l"",""2246450000"",""false"",""2246450000"",""false"",""1937830000"",""false"",,""953420033.619"",""953420033.619"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""540"",""NCL"",""New Caledonia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""26714.4"",""false"",""7"",""l"",""26714.4"",""false"",""26714.4"",""false"",""24719"",""false"",,""120229.551"",""120229.551"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""554"",""NZL"",""New Zealand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""35.4"",""false"",""7"",""l"",""35.4"",""false"",""35.4"",""false"",""169.91"",""false"",,""459.504"",""459.504"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""584"",""MHL"",""Marshall Isds"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""100"",""false"",""7"",""l"",""100"",""false"",""100"",""false"",""5000"",""false"",,""3475.827"",""3475.827"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""598"",""PNG"",""Papua New Guinea"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""284642000"",""false"",""7"",""l"",""284642000"",""false"",""284642000"",""false"",""241210000"",""false"",,""125615023.865"",""125615023.865"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""608"",""PHL"",""Philippines"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""149770000"",""false"",""7"",""l"",""149770000"",""false"",""149770000"",""false"",""111987000"",""false"",,""57626132.772"",""57626132.772"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""702"",""SGP"",""Singapore"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2658860000"",""false"",""7"",""l"",""2658860000"",""false"",""2658860000"",""false"",""2264680000"",""false"",,""1107567533.217"",""1107567533.217"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""710"",""ZAF"",""South Africa"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""8200"",""false"",""7"",""l"",""8200"",""false"",""8200"",""false"",""7792"",""false"",,""46356.41"",""46356.41"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""764"",""THA"",""Thailand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""655347000"",""false"",""7"",""l"",""655347000"",""false"",""655347000"",""false"",""598859000"",""false"",,""325896750.489"",""325896750.489"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""784"",""ARE"",""United Arab Emirates"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""479510000"",""false"",""7"",""l"",""479510000"",""false"",""479510000"",""false"",""379209000"",""false"",,""174912109.561"",""174912109.561"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""14"",""false"",""7"",""l"",""14"",""false"",,""false"",""100"",""false"",,""2433.079"",""2433.079"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""36"",""AUS"",""Australia"",""X"",""Export"",""899"",""_X "",""Areas, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5580010000"",""false"",""7"",""l"",""5580010000"",""false"",""5580010000"",""false"",""4828150000"",""false"",,""2329262458.429"",""2329262458.429"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""52"",""BRB"",""Barbados"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""37600160"",""false"",""12"",""m³"",""37224"",""false"",""37600160"",""false"",""0"",""false"",,""15100491"",""15100491"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""52"",""BRB"",""Barbados"",""X"",""Export"",""388"",""JAM"",""Jamaica"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""24731100"",""false"",""12"",""m³"",""24484"",""false"",""24731100"",""false"",""0"",""false"",,""9669731"",""9669731"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""52"",""BRB"",""Barbados"",""X"",""Export"",""780"",""TTO"",""Trinidad and Tobago"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""12869060"",""false"",""12"",""m³"",""12740"",""false"",""12869060"",""false"",""0"",""false"",,""5430760"",""5430760"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""95178819.66"",""false"",""0"",""false"",""0"",""false"",""0"",""49359636.449"",""49359636.449"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""40"",""AUT"",""Austria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2.04"",""false"",""8"",""kg"",""2.04"",""false"",""2.04"",""false"",""0"",""false"",""0"",""62.959"",""62.959"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""191"",""HRV"",""Croatia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""2.05"",""false"",""0"",""false"",""0"",""false"",""0"",""154.588"",""154.588"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""203"",""CZE"",""Czechia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""513231"",""false"",""8"",""kg"",""513231"",""false"",""513231"",""false"",""0"",""false"",""0"",""260750.927"",""260750.927"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""208"",""DNK"",""Denmark"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""18.42"",""false"",""8"",""kg"",""18.42"",""false"",""18.42"",""false"",""0"",""false"",""0"",""1006.576"",""1006.576"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""233"",""EST"",""Estonia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""153.906"",""true"",""8"",""kg"",""9.22"",""false"",""153.906"",""true"",""0"",""false"",""0"",""605.782"",""605.782"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""246"",""FIN"",""Finland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1.03"",""false"",""8"",""kg"",""1.03"",""false"",""1.03"",""false"",""0"",""false"",""0"",""33.36"",""33.36"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""251"",""FRA"",""France"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5001.314"",""true"",""8"",""kg"",""27.71"",""false"",""5001.314"",""true"",""0"",""false"",""0"",""2933.36"",""2933.36"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2535.064"",""true"",""8"",""kg"",""11.26"",""false"",""2535.064"",""true"",""0"",""false"",""0"",""1517.65"",""1517.65"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""348"",""HUN"",""Hungary"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1.02"",""false"",""8"",""kg"",""1.02"",""false"",""1.02"",""false"",""0"",""false"",""0"",""13.702"",""13.702"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""352"",""ISL"",""Iceland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""3.34"",""false"",""8"",""kg"",""3.34"",""false"",""3.34"",""false"",""0"",""false"",""0"",""122.471"",""122.471"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""428"",""LVA"",""Latvia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""11.26"",""false"",""8"",""kg"",""11.26"",""false"",""11.26"",""false"",""0"",""false"",""0"",""494.091"",""494.091"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""430"",""LBR"",""Liberia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""0.16"",""false"",""8"",""kg"",""0.16"",""false"",""0.16"",""false"",""0"",""false"",""0"",""8.53"",""8.53"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""434"",""LBY"",""Libya"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""13050"",""false"",""8"",""kg"",""13050"",""false"",""13050"",""false"",""0"",""false"",""0"",""23859.494"",""23859.494"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""56"",""BEL"",""Belgium"",""X"",""Export"",""440"",""LTU"",""Lithuania"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""797.813"",""true"",""8"",""kg"",""12.29"",""false"",""797.813"",""true"",""0"",""false"",""0"",""643.653"",""643.653"",""6"",""true"",""false"","
